leg_no,anzahl_personal,person_1_name,person_1_att1,person_1_att2,person_1_att3,person_1_ca,person_1_cp,person_2_name,person_2_att1,person_2_att2,person_2_att3,person_2_ca,person_2_cp,person_3_name,person_3_att1,person_3_att2,person_3_att3,person_3_ca,person_3_cp,person_4_name,person_4_att1,person_4_att2,person_4_att3,person_4_ca,person_4_cp,person_5_name,person_5_att1,person_5_att2,person_5_att3,person_5_ca,person_5_cp,person_6_name,person_6_att1,person_6_att2,person_6_att3,person_6_ca,person_6_cp,person_7_name,person_7_att1,person_7_att2,person_7_att3,person_7_ca,person_7_cp,person_8_name,person_8_att1,person_8_att2,person_8_att3,person_8_ca,person_8_cp,person_9_name,person_9_att1,person_9_att2,person_9_att3,person_9_ca,person_9_cp,crew_group_A,crew_group_B,crew_group_B2,crew_group_C,crew_group_Start,change_person_1,change_person_2,change_person_3,change_person_4,change_person_5,change_person_6,change_person_7,change_person_8,change_person_9
271959264,6,Mckenzie Reed,242,-18,70,0,1,Jennifer Schneider,242,-18,70,1,0,David Jones,242,-18,70,1,0,Shawn Schultz,nan,nan,nan,0,1,Shirley Mcgee,242,-18,70,1,0,Brian Maxwell,242,-18,70,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,ca,ca,ca,ca,,,,
271981654,5,Gavin Barker,239,-23,50,0,1,Audrey Mcclure,239,-23,50,1,0,Ricardo Johnson,239,-23,50,0,1,Mckenzie Diaz,239,-23,50,1,0,Amy Beasley,239,-23,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272193593,6,Kathleen Nelson,204,36,45,1,0,Kristina Sanchez,204,36,45,1,0,Julia Nash,204,36,45,1,0,Bradley Kidd,204,36,45,1,0,Phillip Dunn,204,36,45,0,1,Logan Austin,204,36,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271964706,5,Frederick Ramirez,227,26,55,0,1,Jessica Arroyo,227,26,55,1,0,Christina Sloan,227,26,55,1,0,Brianna Riggs,227,26,55,0,1,Mr. Randall Alvarez,227,26,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271991982,6,Nicole Jimenez,251,-51,45,0,1,Thomas Williams,251,-51,45,0,1,Bradley Levy,251,-51,45,1,0,Sarah Barker,251,-51,45,1,0,Michael Duncan,251,-51,45,1,0,Julie West,251,-51,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271976398,4,Cameron Lambert,240,58,60,0,1,Pamela Brady,240,58,60,1,0,Jennifer Robertson,240,58,60,0,1,Morgan James,240,58,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272032182,4,Kelly Grant,270,-35,30,0,1,David Alexander,nan,nan,nan,1,0,Gabriella Fisher,nan,nan,nan,0,1,Elijah Fields,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,,,,,,,,
272033380,4,Dean Collins,nan,nan,nan,0,1,James Hardy,nan,nan,nan,1,0,Brian Lopez,nan,nan,nan,1,0,Danny Hatfield,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271969804,5,Scott Carter,250,1,40,1,0,Dawn Dunn,250,1,40,1,0,Leslie Mckay,250,1,40,1,0,Jeremiah Juarez,250,1,40,0,1,Tiffany Davenport,250,1,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272339160,6,Jared Michael,263,-26,45,1,0,Elizabeth Kim,263,-26,45,1,0,Stephanie Downs,263,-26,45,1,0,Ethan Richardson,263,-26,45,1,0,Jose Harrington,263,-26,45,0,1,Laura Robles,263,-26,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272035387,4,Adam Campbell,266,-10,40,1,0,Stuart Avila,266,-10,40,1,0,Michele Salinas,266,-10,40,0,1,Cody Braun,198,60,110,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,cp,,,,,,
272205520,5,Sarah Copeland,253,-27,40,1,0,Donna Greer,253,-27,40,1,0,Kathy Avila,253,-27,40,0,1,Matthew Ramos,253,-27,40,0,1,Lisa Pierce,253,-27,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272010724,5,Howard Kerr,255,-4,40,1,0,Renee Vasquez,255,-4,40,1,0,Jade Reed,255,-4,40,0,1,Adam Moore,255,-4,40,0,1,Denise Anderson PhD,255,-4,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272012367,4,Michael Jackson,272,-27,40,0,1,Janice Davis,272,-27,40,0,1,Jesse Bailey,272,-27,40,1,0,Monica Ford,272,-27,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272205696,4,Kimberly Mccarthy,279,-45,40,1,0,John Burnett,279,-45,40,0,1,David Young,279,-45,40,0,1,Todd Jordan,279,-45,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271996875,6,Maria Wood,249,9,45,0,1,Samantha Taylor,249,9,45,0,1,Michael Fernandez,249,9,45,1,0,Jonathan Gordon,249,9,45,1,0,Stephanie Erickson,249,9,45,1,0,Kimberly Ford,249,9,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272101704,6,Catherine Taylor,nan,nan,nan,1,0,Taylor Thomas,nan,nan,nan,1,0,Samantha Huffman,nan,nan,nan,0,1,Thomas Garcia,nan,nan,nan,1,0,Christina Hernandez,nan,nan,nan,0,1,Michael Cooke,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272188173,5,Michelle Logan,256,2,45,1,0,Matthew Parker,256,2,45,0,1,James James MD,256,2,45,1,0,Michelle Luna,256,2,45,1,0,Elizabeth Rasmussen,256,2,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272189181,5,Valerie Wilson,245,77,85,0,1,Morgan Tucker,245,77,85,1,0,Jim Thompson,245,77,85,0,1,Stephanie Ramirez,245,77,85,1,0,Jesse Elliott,245,77,85,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272187486,6,Anthony Blackwell,241,44,145,1,0,Dennis Kelly,241,44,145,1,0,Adam Bell,241,44,145,0,1,Emily Campos,241,44,145,1,0,Larry Jimenez DDS,nan,nan,nan,0,1,Diana Smith,241,44,145,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,ca,ca,cp,ca,ca,,,,
271967522,4,Meagan Russell,271,-22,35,1,0,Luke Soto,271,-22,35,0,1,Ronald Chen,271,-22,35,1,0,Kevin Kim,271,-22,35,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272185473,6,Samantha Smith PhD,282,-32,45,0,1,John Terry,282,-32,45,1,0,Kara Allen,282,-32,45,0,1,Nathaniel Morrison,282,-32,45,1,0,Julie Williams,282,-32,45,1,0,Dennis Caldwell,282,-32,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272183947,6,Timothy Schwartz,268,12,45,1,0,Christopher Foster,268,12,45,0,1,Karen Kelly,268,12,45,1,0,Rachel Brown,268,12,45,1,0,Eric Costa,268,12,45,0,1,Angela Byrd,268,12,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272004650,4,Rebecca Castro,277,-1,45,0,1,Samantha Holloway,277,-1,45,1,0,Katherine Valdez,277,-1,45,0,1,Lisa Hill,277,-1,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271956727,5,John Leon,nan,nan,nan,1,0,Frederick Ramirez,267,29,40,0,1,Jessica Arroyo,267,29,40,1,0,Christina Sloan,267,29,40,1,0,Brianna Riggs,267,29,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,ca,ca,cp,,,,,
271965862,5,Daniel Rangel,273,13,45,1,0,Rebecca Fox,273,13,45,0,1,Crystal Miles,273,13,45,1,0,Candace Brooks,273,13,45,0,1,Randall Boone,273,13,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271999725,5,Rebecca Young,261,25,40,1,0,Leroy Garner,261,25,40,1,0,Laura Hester,261,25,40,1,0,Elizabeth Garcia,261,25,40,0,1,Amy Hughes,261,25,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272010934,4,Dean Collins,291,0,40,0,1,Brian Lopez,291,0,40,1,0,Danny Hatfield,291,0,40,0,1,James Hardy,291,0,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271986808,6,Corey Stewart,260,1,50,0,1,Jennifer Adams DDS,260,1,50,0,1,Linda Watts,260,1,50,1,0,Jessica Lee,260,1,50,1,0,Brandon Beasley,260,1,50,1,0,Larry Smith,260,1,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272011132,4,Danny Hatfield,318,-10,30,0,1,James Hardy,318,-10,30,1,0,Brian Lopez,318,-10,30,1,0,Dean Collins,318,-10,30,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272005034,6,Ryan Austin,nan,nan,nan,1,0,Mary Garcia,nan,nan,nan,0,1,Deanna Meyer,nan,nan,nan,1,0,Reginald Grant,nan,nan,nan,0,1,Patrick Mathews,nan,nan,nan,1,0,Andrea Price,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272009211,5,Natasha Meyer,nan,nan,nan,1,0,Gary Buchanan,nan,nan,nan,1,0,Juan Massey,nan,nan,nan,0,1,Julie Greer,nan,nan,nan,0,1,Brian Berger,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272203481,4,Nicole Thompson,nan,nan,nan,0,1,Laurie Schwartz,nan,nan,nan,1,0,Jason Moore,nan,nan,nan,0,1,Anita Luna,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272017748,5,Christopher Pearson,nan,nan,nan,1,0,William Taylor,nan,nan,nan,0,1,James Clayton,nan,nan,nan,1,0,Jacob Bailey,nan,nan,nan,1,0,Jamie Huang,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272006105,4,Edwin Fox,nan,nan,nan,0,1,Amber Bass,nan,nan,nan,1,0,Mary Curtis,nan,nan,nan,0,1,Dr. Michael Martinez MD,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272016720,6,Omar Nixon,nan,nan,nan,0,1,Phyllis Wong,nan,nan,nan,0,1,James Douglas,nan,nan,nan,1,0,Mr. John Harrington Jr.,nan,nan,nan,1,0,Beth Scott,nan,nan,nan,1,0,Joann Taylor,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272027093,7,Kristopher Jones,nan,nan,nan,1,0,Sonia Owen,nan,nan,nan,0,1,Jennifer Evans,nan,nan,nan,1,0,Laurie Stevens,nan,nan,nan,1,0,Amanda Greene,nan,nan,nan,0,1,Jonathan Torres,nan,nan,nan,1,0,Peter Miller,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272101787,5,Amanda Green,nan,nan,nan,0,1,Michael Zavala,nan,nan,nan,1,0,Mr. Gilbert Odonnell,nan,nan,nan,1,0,Jesse Davis,nan,nan,nan,1,0,Michael Walsh,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272024993,6,Jennifer Roberts,nan,nan,nan,1,0,Dennis Vasquez,nan,nan,nan,0,1,Paul Bryant,nan,nan,nan,1,0,Joseph Webb,nan,nan,nan,1,0,Dakota Williamson,nan,nan,nan,0,1,Teresa Baird,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272171181,6,James Taylor,nan,nan,nan,0,1,Ashley Brewer,nan,nan,nan,1,0,Richard Rodriguez,nan,nan,nan,1,0,Kelli Goodwin,nan,nan,nan,0,1,Tyler Welch,nan,nan,nan,1,0,Justin Miles,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272016413,6,Adam Mercer,nan,nan,nan,1,0,David Berg,nan,nan,nan,0,1,Tasha Moss,nan,nan,nan,1,0,Jennifer Robinson,nan,nan,nan,0,1,Amanda Butler,nan,nan,nan,1,0,Jeffrey Long,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272002046,6,James Gould,nan,nan,nan,1,0,Lauren Parsons,nan,nan,nan,1,0,Jonathon Flynn,nan,nan,nan,0,1,Lori Moore,nan,nan,nan,1,0,Anthony Gallegos,nan,nan,nan,0,1,Peggy Mcgee MD,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272006845,5,Mark Myers,nan,nan,nan,1,0,Kelly Rodgers,nan,nan,nan,0,1,Amber Johnston,nan,nan,nan,0,1,Jason Mitchell,nan,nan,nan,1,0,Eric Smith,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272034501,5,Brenda Knight,nan,nan,nan,0,1,Jennifer Clements,nan,nan,nan,1,0,Jacqueline Hall,nan,nan,nan,1,0,Sandra Lee,nan,nan,nan,1,0,Jordan Schmidt,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271990588,5,Brian Peterson,nan,nan,nan,1,0,Eric Reynolds,nan,nan,nan,0,1,Taylor Johnson,nan,nan,nan,1,0,Frederick Smith,nan,nan,nan,0,1,Joshua Schaefer MD,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271971779,5,Michaela Ramirez,nan,nan,nan,1,0,Parker Kent,nan,nan,nan,0,1,Allison Gray,nan,nan,nan,0,1,Hannah Hunt,nan,nan,nan,1,0,Mandy Irwin,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271967680,4,Jonathan Parker,nan,nan,nan,1,0,Robert Little,nan,nan,nan,1,0,Thomas Young,nan,nan,nan,0,1,Amy Alvarez,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272022043,6,Victoria Ward,nan,nan,nan,1,0,Mary Rodriguez,nan,nan,nan,0,1,Brittney Andersen,nan,nan,nan,1,0,Jennifer Smith,nan,nan,nan,1,0,Vickie Cain,nan,nan,nan,1,0,Kevin Maddox,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272016870,5,James Adkins,nan,nan,nan,1,0,Christopher Smith,nan,nan,nan,1,0,Gregory Sellers,nan,nan,nan,0,1,Robert Olson,nan,nan,nan,1,0,Erika Brown,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272030716,5,Rita Bowman,nan,nan,nan,1,0,Rebecca Watkins,nan,nan,nan,1,0,Isabel Allen,nan,nan,nan,1,0,Michael Anderson,nan,nan,nan,0,1,Darryl Medina,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271966632,4,Richard Stein,nan,nan,nan,1,0,Susan Hanna,nan,nan,nan,1,0,Meredith Stewart,nan,nan,nan,0,1,Tina Carter,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271955598,5,Wendy Webb,nan,nan,nan,0,1,Richard Meyer,nan,nan,nan,0,1,James Cannon,nan,nan,nan,1,0,William Douglas,nan,nan,nan,1,0,Brandon Pearson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272196942,4,James Harris,nan,nan,nan,1,0,Justin Lopez,nan,nan,nan,1,0,Cynthia Wallace,nan,nan,nan,0,1,Sara Myers,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271959862,7,Patricia Porter,nan,nan,nan,0,1,Rickey Booth,nan,nan,nan,1,0,Joseph Wallace,nan,nan,nan,1,0,Susan Jennings,nan,nan,nan,1,0,Jacqueline Gardner,nan,nan,nan,0,1,Karen Blackburn,nan,nan,nan,0,1,Heather Glenn,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271975139,4,Wesley Ramirez,nan,nan,nan,1,0,Preston Moreno,nan,nan,nan,0,1,Kaitlyn Quinn,nan,nan,nan,1,0,Linda Gonzales MD,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272191102,6,Joseph Stewart,nan,nan,nan,1,0,Gregory Frost,nan,nan,nan,1,0,Christopher Lopez,nan,nan,nan,0,1,Kelly Shepard,nan,nan,nan,0,1,Javier Fowler,nan,nan,nan,1,0,Harold Odom,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271979847,5,Lauren Martinez,nan,nan,nan,1,0,Lee Perez,nan,nan,nan,1,0,Kristine Taylor,nan,nan,nan,0,1,Molly Wilson,nan,nan,nan,0,1,Dr. Michael Nelson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272030811,5,Scott Brady,nan,nan,nan,1,0,Bryan Murphy,nan,nan,nan,0,1,Stephanie Perez,nan,nan,nan,1,0,Alison Petersen MD,nan,nan,nan,1,0,Blake Williams,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271971164,4,Danielle Lindsey,nan,nan,nan,1,0,Abigail Garcia,nan,nan,nan,0,1,Dorothy Wang,nan,nan,nan,1,0,James Jones,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272009408,4,Elizabeth Avila,nan,nan,nan,0,1,Anna Anderson,nan,nan,nan,0,1,Richard Hernandez DDS,nan,nan,nan,1,0,Benjamin Brown,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271980447,5,Adrian Edwards,nan,nan,nan,0,1,Emily Scott,nan,nan,nan,1,0,Fernando Dixon,nan,nan,nan,1,0,Tanner Rasmussen,nan,nan,nan,1,0,Breanna Thomas,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271987849,6,Billy Holt Jr.,nan,nan,nan,0,1,James Phillips,nan,nan,nan,1,0,Stephen Lloyd,nan,nan,nan,1,0,Barbara Robertson,nan,nan,nan,1,0,Lisa Dunn,nan,nan,nan,0,1,Richard Friedman,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272205876,4,Carol Johnston,nan,nan,nan,1,0,Andre Leblanc,nan,nan,nan,0,1,Shaun Whitehead,nan,nan,nan,0,1,Samuel Johnson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272101441,5,Stephanie Contreras,nan,nan,nan,1,0,Emily Blair,nan,nan,nan,1,0,Kenneth Craig,nan,nan,nan,1,0,Mikayla Harris,nan,nan,nan,0,1,Amanda Garcia,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272011948,4,Morgan Foster,nan,nan,nan,0,1,Melissa Keller,nan,nan,nan,1,0,Stacey Blevins,nan,nan,nan,1,0,Brian Thomas,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271989319,6,Steven Gonzalez,nan,nan,nan,1,0,Rodney Duncan,nan,nan,nan,1,0,Nicolas Martin,nan,nan,nan,1,0,Miss Brenda Robinson MD,nan,nan,nan,1,0,Mr. Johnny Nelson,nan,nan,nan,0,1,Sean Frye,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271967975,6,Blake Carr,nan,nan,nan,0,1,Michael Juarez,nan,nan,nan,1,0,Katie Lewis,nan,nan,nan,1,0,Joshua Rios,nan,nan,nan,0,1,Linda Ferguson,nan,nan,nan,1,0,Sarah Schwartz,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272188307,5,Jeremy Vaughan,nan,nan,nan,0,1,Susan Anderson,nan,nan,nan,0,1,Veronica Combs,nan,nan,nan,1,0,Kristen Graves,nan,nan,nan,1,0,Melissa Walker,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271970985,6,Michelle Novak,nan,nan,nan,1,0,Brian Ponce,nan,nan,nan,1,0,Shannon Schmidt,nan,nan,nan,0,1,Anna Burch,nan,nan,nan,1,0,Nicole Stewart,nan,nan,nan,1,0,Paul Scott,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271966021,4,Tony Wood,nan,nan,nan,1,0,Maria Wright,nan,nan,nan,1,0,Ashley Pearson MD,nan,nan,nan,0,1,Maria Lindsey,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271983889,5,Nicole Elliott,nan,nan,nan,1,0,Jessica Hood,nan,nan,nan,0,1,Yvonne Montgomery,nan,nan,nan,1,0,Christopher Castro,nan,nan,nan,0,1,Adam Nelson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271992593,5,Oscar Smith,nan,nan,nan,0,1,Danielle Farmer,nan,nan,nan,1,0,Deborah Luna,nan,nan,nan,1,0,Angela Adams,nan,nan,nan,0,1,Kendra Harris,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271985399,6,Elizabeth House,nan,nan,nan,0,1,Bradley Hardy,nan,nan,nan,0,1,Lauren Nguyen,nan,nan,nan,1,0,Nicholas Adams,nan,nan,nan,1,0,Katelyn Stevens,nan,nan,nan,1,0,Christopher Arroyo,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271999096,5,Beverly Baker DVM,nan,nan,nan,0,1,Larry Gutierrez,nan,nan,nan,1,0,Cheryl Myers,nan,nan,nan,0,1,Lonnie Ray,nan,nan,nan,1,0,Christopher Bryant,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271981077,6,David Bennett,nan,nan,nan,1,0,Mr. Antonio Beck DDS,nan,nan,nan,1,0,Sherri Wilson,nan,nan,nan,1,0,Manuel Johnson,nan,nan,nan,0,1,Chad Rodgers,nan,nan,nan,1,0,Ana Campbell DDS,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271984682,4,Lacey Nguyen,12,29,35,0,1,Kim Hawkins,12,29,35,0,1,Robert Burgess,12,29,35,1,0,Eric Coleman,12,29,35,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
271957132,7,Tiffany Bradley,nan,nan,nan,1,0,David Valencia,nan,nan,nan,1,0,Michael Wilkins,nan,nan,nan,1,0,Katie Simmons,nan,nan,nan,1,0,Dennis Newman,nan,nan,nan,1,0,Christian Allen,nan,nan,nan,0,1,Mrs. Brenda Davidson,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271978229,5,Kevin Powell,nan,nan,nan,1,0,Jack Dunn,nan,nan,nan,1,0,Kelly Thomas,nan,nan,nan,0,1,Michael Lee,nan,nan,nan,1,0,Mason Pena,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271987171,5,James Bailey,nan,nan,nan,1,0,Kendra Andersen,nan,nan,nan,0,1,Patricia Moore,nan,nan,nan,0,1,Cassandra Lewis,nan,nan,nan,1,0,Angel Green,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272004021,5,Jennifer Clements,15,37,40,1,0,Jacqueline Hall,15,37,40,1,0,Sandra Lee,15,37,40,1,0,Jordan Schmidt,15,37,40,0,1,Brenda Knight,15,37,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272000103,5,Julie Robbins,nan,nan,nan,0,1,Kayla Lee,nan,nan,nan,1,0,Sara Perez,nan,nan,nan,0,1,Diane Vega,nan,nan,nan,1,0,Kelly Mcclure,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271982479,6,Christine Gomez,nan,nan,nan,0,1,Karen Mills,nan,nan,nan,0,1,Samantha Butler MD,nan,nan,nan,1,0,Katherine Brennan,nan,nan,nan,1,0,Jeffrey Murphy,nan,nan,nan,1,0,Anna Cole,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272001219,4,Justin Carey,nan,nan,nan,0,1,Katherine Porter,nan,nan,nan,1,0,Melissa Key,nan,nan,nan,0,1,Courtney Jackson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
